file,phenol_5_6_7,carbox_acid,benzoic_acid,thiol_thiophenol,aliphatic_alcohol,sec_amine_neg,heteorcyle_phen,alinine,primary_amine,tert_amine,sec_amine_sec_amine_ring,ring,aromatic,charge,hybridization,delta_tpsa,conjugate_acid,conjugate_base,exp_pKa (pKa)
130,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CCC(=O)C(C[C@H](C)[NH+:22](C)C)(c1ccccc1)c2ccccc2,CCC(=O)C(C[C@H](C)[N:22](C)C)(c1ccccc1)c2ccccc2,8.94
132,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CCCCCCCCCC[NH+:17](C[C@@H](C)O)C[C@@H](C)O,CCCCCCCCCC[N:17](C[C@@H](C)O)C[C@@H](C)O,7.6
133,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CCCOc1ccccc1C(=O)[OH:12],CCCOc1ccccc1C(=O)[O-:12],4.24
134,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,C[NH2+:7]C1CCCC1,C[NH:7]C1CCCC1,10.85
135,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,C1CCC(CC1)C[NH3+:8],C1CCC(CC1)C[NH2:8],10.49
136,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,CC1(CCCCC1)[NH3+:8],CC1(CCCCC1)[NH2:8],10.36
137,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,C[C@@H]1CCCC[C@@H]1[NH3+:8],C[C@@H]1CCCC[C@@H]1[NH2:8],10.5
138,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,C[NH2+:8]C1CCCCC1,C[NH:8]C1CCCCC1,11.04
139,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CCCCOc1cccc(c1)C(=O)[OH:13],CCCCOc1cccc(c1)C(=O)[O-:13],4.25
141,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CC(C)(C)[NH2+:11]c1ccccc1,CC(C)(C)[NH:11]c1ccccc1,7
143,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,Cc1ccccc1[NH2+:12]C(C)(C)C,Cc1ccccc1[NH:12]C(C)(C)C,6.49
145,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,COc1cc(cc(c1)Cl)[NH3+:8],COc1cc(cc(c1)Cl)[NH2:8],3.1
146,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[NH+:11](C)c1cccc(c1)C#N,C[N:11](C)c1cccc(c1)C#N,2.969
147,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[N@@H+:14](c1ccccc1)C2CCCCC2,C[N@@:14](c1ccccc1)C2CCCCC2,6.35
148,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,c1cc(c(cc1Br)Br)[NH3+:7],c1cc(c(cc1Br)Br)[NH2:7],2.3
149,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,c1cc(c(cc1Cl)Cl)[NH3+:7],c1cc(c(cc1Cl)Cl)[NH2:7],2
150,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CC[NH+:11](CC)c1ccccc1,CC[N:11](CC)c1ccccc1,6.61
151,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,Cc1cccc(c1C)[NH3+:9],Cc1cccc(c1C)[NH2:9],4.7
152,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,Cc1cccc(c1[NH3+:9])C,Cc1cccc(c1[NH2:9])C,3.95
153,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,Cc1cc(cc(c1)[NH3+:9])C,Cc1cc(cc(c1)[NH2:9])C,4.91
154,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(c(c(c1)Br)CO)C(=O)[OH:10],c1cc(c(c(c1)Br)CO)C(=O)[O-:10],3.28
155,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,Cc1c(c(ccc1[NH3+:9])N(=O)=O)C,Cc1c(c(ccc1[NH2:9])N(=O)=O)C,1.96
156,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,CCOC(=O)c1ccc(cc1)[NH3+:10],CCOC(=O)c1ccc(cc1)[NH2:10],2.52
157,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CCOC(=O)c1ccccc1[NH+:12](C)C,CCOC(=O)c1ccccc1[N:12](C)C,5.48
158,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,CCc1cccc(c1)[NH3+:9],CCc1cccc(c1)[NH2:9],4.7
160,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CC[NH2+:10]c1ccc(cc1)C,CC[NH:10]c1ccc(cc1)C,5.72
161,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CCC(C)(CC)[NH2+:13]c1ccccc1,CCC(C)(CC)[NH:13]c1ccccc1,6.34
162,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CCC[N@H+:12](CC)c1ccccc1,CCC[N@:12](CC)c1ccccc1,6.39
163,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(c(c(c1)I)CO)C(=O)[OH:10],c1cc(c(c(c1)I)CO)C(=O)[O-:10],3.18
164,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,Cc1cc(ccc1N(=O)=O)[NH3+:8],Cc1cc(ccc1N(=O)=O)[NH2:8],1.5
165,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,c1ccc(cc1)CC[NH3+:9],c1ccc(cc1)CC[NH2:9],9.84
166,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,C[C@H](CCCc1ccccc1)[NH3+:12],C[C@H](CCCc1ccccc1)[NH2:12],9.99
168,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,C[C@H](CCCc1ccc(cc1)O)[NH3+:12],C[C@H](CCCc1ccc(cc1)O)[NH2:12],9.4
169,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,C[C@H](Cc1ccccc1)[NH3+:10],C[C@H](Cc1ccccc1)[NH2:10],9.94
170,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,c1ccc(cc1)CCC[NH3+:10],c1ccc(cc1)CCC[NH2:10],10.16
171,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,C[C@H](Cc1ccc2c(c1)OCO2)[NH3+:11],C[C@H](Cc1ccc2c(c1)OCO2)[NH2:11],9.67
172,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CC(C)(C)c1ccc(cc1)CC(=O)[OH:14],CC(C)(C)c1ccc(cc1)CC(=O)[O-:14],4.42
173,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[C@H]([C@H](c1ccccc1)O)[NH+:12](C)C,C[C@H]([C@H](c1ccccc1)O)[N:12](C)C,9.2
174,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,C[NH2+:10]C[C@@H](c1cccc(c1)O)O,C[NH:10]C[C@@H](c1cccc(c1)O)O,8.86
175,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1ccccc1CCC(=O)[OH:12],Cc1ccccc1CCC(=O)[O-:12],4.66
176,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1.74,COc1ccccc1C(=[NH2+:15])c2ccccc2,[H]/[N:15]=C(\c1ccccc1)/c2ccccc2OC,7.29
178,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,C[NH2+:10]CCc1ccccc1,C[NH:10]CCc1ccccc1,10.08
179,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[N@H+:23](Cc1ccccc1)CC(c2ccccc2)c3ccccc3,C[N@:23](Cc1ccccc1)CC(c2ccccc2)c3ccccc3,7.5
180,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CC[NH2+:10]Cc1ccccc1,CC[NH:10]Cc1ccccc1,9.64
181,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,Cc1ccccc1C[NH3+:9],Cc1ccccc1C[NH2:9],9.19
182,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,c1cc(cc(c1)S(=O)(=O)N)C[NH3+:8],c1cc(cc(c1)S(=O)(=O)N)C[NH2:8],8.55
183,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1cccc(c1)/C=C/C(=O)[OH:12],Cc1cccc(c1)/C=C/C(=O)[O-:12],4.44
184,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,c1cc2c(cc1[NH3+:10])CCC2,c1cc2c(cc1[NH2:10])CCC2,5.31
185,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,Cc1cc(cc(c1)[NH2+:18][C@H]2CCc3c2cccc3)C,Cc1cc(cc(c1)[NH:18][C@H]2CCc3c2cccc3)C,1.3
186,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,c1ccc2c(c1)cc(cc2Br)[NH3+:11],c1ccc2c(c1)cc(cc2Br)[NH2:11],3.4
187,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,c1cc2c(cccc2Cl)c(c1)[NH3+:11],c1cc2c(cccc2Cl)c(c1)[NH2:11],3.34
188,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,c1ccc2c(c1)cc(cc2[NH3+:13])C#N,c1ccc2c(c1)cc(cc2[NH2:13])C#N,2.26
190,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,Cc1cc2ccccc2c(c1)[NH3+:12],Cc1cc2ccccc2c(c1)[NH2:12],3.96
191,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,c1ccc2c(c1)cc(cc2[NH3+:11])N(=O)=O,c1ccc2c(c1)cc(cc2[NH2:11])N(=O)=O,2.07
192,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,c1cc(cc2c1ccc(c2)N(=O)=O)[NH3+:11],c1cc(cc2c1ccc(c2)N(=O)=O)[NH2:11],3.1
193,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,Cc1ccccc1/C=C/c2ccc(cc2)[NH+:18](C)C,Cc1ccccc1/C=C/c2ccc(cc2)[N:18](C)C,4.67
194,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(cc1)[C@@H](C(=O)[OH:10])Br,c1ccc(cc1)[C@@H](C(=O)[O-:10])Br,2.21
195,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,C1C[NH2+:4]C1,C1C[NH:4]C1,11.3
196,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[NH+:5]1CCC1,C[N:5]1CCC1,10.4
197,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.43,CCCC[NH+:7]1CC1,CCCC[N:7]1CC1,7.86
198,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,-5.33,CC[C@H]1C[NH2+:5]1,CC[C@H]1C[NH:5]1,8.31
199,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[NH+:9]1CCCC(=O)CCC1,C[N:9]1CCCC(=O)CCC1,8.75
200,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CC(C)(C#N)[NH+:11]1CCCCC1,CC(C)(C#N)[N:11]1CCCCC1,9.22
201,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1ccc(cc1)C(c2ccccc2)C(=O)CC[NH+:22]3CCCCC3,c1ccc(cc1)C(c2ccccc2)C(=O)CC[N:22]3CCCCC3,9.45
202,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1ccc(cc1)C(CC[NH+:21]2CCCCC2)c3ccccc3,c1ccc(cc1)C(CC[N:21]2CCCCC2)c3ccccc3,8.91
204,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CCC(=O)C(C[C@H](C)[NH+:25]1CCCCC1)(c2ccccc2)c3ccccc3,CCC(=O)C(C[C@H](C)[N:25]1CCCCC1)(c2ccccc2)c3ccccc3,8.53
205,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CCC[NH+:9]1CCCCC1,CCC[N:9]1CCCCC1,10.5
206,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,c1cc(cnc1)[C@H]2CCCC[NH2+:12]2,c1cc(cnc1)[C@H]2CCCC[NH:12]2,11
207,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,C[C@H]1CC[NH2+:9]C(C1)(C)C,C[C@H]1CC[NH:9]C(C1)(C)C,11.04
208,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,C[C@H]1CCCC([NH2+:9]1)(C)C,C[C@H]1CCCC([NH:9]1)(C)C,11.21
210,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[NH+:18](C)CC[C@@H](c1ccc(cc1)Cl)c2ccccn2,C[N:18](C)CC[C@@H](c1ccc(cc1)Cl)c2ccccn2,9.26
211,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,c1cc([nH+:6]cc1N)N,c1cc([n:6]cc1N)N,6.48
212,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,c1cc(ncc1[NH3+:7])N,c1cc(ncc1[NH2:7])N,6.48
213,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,c1cc(ncc1N)[NH3+:8],c1cc(ncc1N)[NH2:8],6.48
215,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(ccc1/C=C/C(=O)[OH:11])Cl,c1cc(ccc1/C=C/C(=O)[O-:11])Cl,4.41
216,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[NH+:11](C)CCc1cccnc1,C[N:11](C)CCc1cccnc1,8.86
217,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(c(cc1N(=O)=O)N(=O)=O)CC(=O)[OH:16],c1cc(c(cc1N(=O)=O)N(=O)=O)CC(=O)[O-:16],3.502
218,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1cc(cnc1)CC[NH+:14]2CCCCC2,c1cc(cnc1)CC[N:14]2CCCCC2,8.81
219,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CC1=CCCC[N@H+:8]1C,CC1=CCCC[N@:8]1C,11.38
220,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(cn(=O)c1)C(=O)[OH:10],c1cc(cn(=O)c1)C(=O)[O-:10],2.79
222,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,COc1cccc(c1)CCC(=O)[OH:12],COc1cccc(c1)CCC(=O)[O-:12],4.65
223,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CCCC[C@@H]1CCC[N@H+:10]1C,CCCC[C@@H]1CCC[N@:10]1C,10.2
224,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CC[N@@H+:8]1CCC[C@H]1C,CC[N@@:8]1CCC[C@H]1C,10.56
225,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,Cc1ccc(cc1)[C@@H]2CCC[NH2+:12]2,Cc1ccc(cc1)[C@@H]2CCC[NH:12]2,9.95
226,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(cc1)CCSCC(=O)[OH:12],c1ccc(cc1)CCSCC(=O)[O-:12],3.79
227,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,C1C=C[C@@H](S1)C[NH3+:6],C1C=C[C@@H](S1)C[NH2:6],8.92
228,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(cc(c1)Cl)[C@H](C(=O)[OH:10])O,c1cc(cc(c1)Cl)[C@H](C(=O)[O-:10])O,3.24
229,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1ccc(cc1)C(CC[NH+:20]2CCOCC2)c3ccccc3,c1ccc(cc1)C(CC[N:20]2CCOCC2)c3ccccc3,7.2
230,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[NH+:6]1CCOCC1,C[N:6]1CCOCC1,7.4
231,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,c1cnc(cn1)[OH:7],c1cnc(cn1)[O-:7],8.25
232,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc2c(c1)cccc2C(=O)CCC(=O)[OH:17],c1ccc2c(c1)cccc2C(=O)CCC(=O)[O-:17],4.48
233,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,Cc1cc(nc([nH+:12]1)Nc2ccc(cc2)Cl)N,Cc1cc(nc([n:12]1)Nc2ccc(cc2)Cl)N,6.6
234,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,CCc1c[nH+:8]c(nc1)NC,CCc1c[n:8]c(nc1)NC,4.29
235,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,Cc1ccnc(n1)[OH:8],Cc1ccnc(n1)[O-:8],9.9
236,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1ccc(cc1C)[OH:9],Cc1ccc(cc1C)[O-:9],10.32
237,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,c1ccc2c[nH+:10]c(cc2c1)N,c1ccc2c[n:10]c(cc2c1)N,5.03
240,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(cc1)c2cccc(c2)[OH:13],c1ccc(cc1)c2cccc(c2)[O-:13],9.64
241,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,c1ccc2c(c1)cc(cn2)[OH:11],c1ccc2c(c1)cc(cn2)[O-:11],8.08
242,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1cc2cccc(c2nc1)[OH:12],Cc1cc2cccc(c2nc1)[O-:12],9.75
243,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc2ccc(c(c2nc1)[OH:12])C(F)(F)F,c1cc2ccc(c(c2nc1)[O-:12])C(F)(F)F,9.08
244,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(cc(c1)I)[OH:7],c1cc(cc(c1)I)[O-:7],8.88
245,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,c1ccc2c(c1)cnnc2[OH:11],c1ccc2c(c1)cnnc2[O-:11],11.99
246,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc2cncnc2cc1[OH:11],c1cc2cncnc2cc1[O-:11],7.39
247,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(c(c1)N(=O)=O)[OH:10],c1ccc(c(c1)N(=O)=O)[O-:10],7.21
248,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(cc(c1)[OH:10])N(=O)=O,c1cc(cc(c1)[O-:10])N(=O)=O,8.38
249,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,4,-2.83,c1ccc2c(c1)C(=O)c3cccc(c3C2=O)S(=O)(=O)[OH:19],c1ccc2c(c1)C(=O)c3cccc(c3C2=O)S(=O)(=O)[O-:19],0.268
250,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CCO[P@](=O)(C)OCC[NH+:8](C)C,CCO[P@](=O)(C)OCC[N:8](C)C,8.14
252,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,COc1ccc(cc1)[C@@H]2C[C@H]2[NH3+:11],COc1ccc(cc1)[C@@H]2C[C@H]2[NH2:11],8.32
253,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,c1cc2cc(cc3c2c(c1)CC3)[NH3+:13],c1cc2cc(cc3c2c(c1)CC3)[NH2:13],4.5
254,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,c1ccc(cc1)/C=C/c2ccc(cc2)[NH3+:15],c1ccc(cc1)/C=C/c2ccc(cc2)[NH2:15],4.18
255,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[NH+:6](C)CCCO,C[N:6](C)CCCO,9.3
256,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CC(C)(C=C)[NH2+:11]C(C)(C)C#C,CC(C)(C=C)[NH:11]C(C)(C)C#C,8.2
257,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,C(C(=C(Cl)Cl)Cl)[NH3+:4],C(C(=C(Cl)Cl)Cl)[NH2:4],7.28
258,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CC1=C(C([NH+:12](C1(C)C)C)(C)C)C,CC1=C(C([N:12](C1(C)C)C)(C)C)C,10.8
259,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,CC1=C(C([NH2+:11]C1(C)C)(C)C)C,CC1=C(C([NH:11]C1(C)C)(C)C)C,10.5
260,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CC(=O)SCC[NH+:7](C)C,CC(=O)SCC[N:7](C)C,8.27
261,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,C(C(Cl)Cl)[NH3+:3],C(C(Cl)Cl)[NH2:3],7.25
262,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[NH+:5](C)CC(F)(F)F,C[N:5](C)CC(F)(F)F,4.8
263,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,C[NH2+:4]CC(F)(F)F,C[NH:4]CC(F)(F)F,6.1
264,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,C[C@@H](c1ccc(cc1)C(C)C)[NH3+:12],C[C@@H](c1ccc(cc1)C(C)C)[NH2:12],9.42
265,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,CCCc1ccc(cc1)[C@H](C)[NH3+:12],CCCc1ccc(cc1)[C@H](C)[NH2:12],9.45
266,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,COc1ccc(cc1OC)[C@H](C[NH3+:11])O,COc1ccc(cc1OC)[C@H](C[NH2:11])O,9.18
267,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CCCC[NH2+:13]C[C@@H](c1ccc(cc1)O)O,CCCC[NH:13]C[C@@H](c1ccc(cc1)O)O,9.034
268,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CCOC(=O)c1ccc(cc1)[C@H](C[NH2+:15]C(C)C)O,CCOC(=O)c1ccc(cc1)[C@H](C[NH:15]C(C)C)O,9.43
269,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CC(C)[NH2+:12]C[C@@H](c1ccccc1F)O,CC(C)[NH:12]C[C@@H](c1ccccc1F)O,9.41
270,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CC(C)[NH2+:12]C[C@@H](c1cccc(c1)I)O,CC(C)[NH:12]C[C@@H](c1cccc(c1)I)O,9.36
271,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CC(C)[NH2+:13]C[C@@H](c1ccc(cc1)C(F)(F)F)O,CC(C)[NH:13]C[C@@H](c1ccc(cc1)C(F)(F)F)O,9.34
272,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,C[NH2+:12]C[C@@H](c1ccc(c(c1)OC)OC)O,C[NH:12]C[C@@H](c1ccc(c(c1)OC)OC)O,9.51
273,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,c1ccc(cc1)C[NH2+:15]Cc2ccccc2,c1ccc(cc1)C[NH:15]Cc2ccccc2,8.52
274,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,c1cc(cc(c1)F)C[NH2+:14]c2ccc(cc2N(=O)=O)N(=O)=O,c1cc(cc(c1)F)C[NH:14]c2ccc(cc2N(=O)=O)N(=O)=O,-5.46
275,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CCOc1ccc(cc1)C[NH+:14](CCO)CCO,CCOc1ccc(cc1)C[N:14](CCO)CCO,7.6
276,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,c1cc(cc(c1)N(=O)=O)C[NH3+:8],c1cc(cc(c1)N(=O)=O)C[NH2:8],8.65
277,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,Cc1c(ccc2c1-c3ccccc3C2)[NH3+:15],Cc1c(ccc2c1-c3ccccc3C2)[NH2:15],4.83
278,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,COc1cc[nH+:7]c(c1)N,COc1cc[n:7]c(c1)N,7.62
279,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1c(nc(o1)C)C(=O)[OH:10],Cc1c(nc(o1)C)C(=O)[O-:10],4.17
280,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1nc(co1)C(=O)[OH:9],Cc1nc(co1)C(=O)[O-:9],3.59
281,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1c(ocn1)C(=O)[OH:9],Cc1c(ocn1)C(=O)[O-:9],2.88
282,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,Cc1c(c(nc(n1)[OH:12])C)CC=C,Cc1c(c(nc(n1)[O-:12])C)CC=C,10.74
285,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,Cc1c(ncnc1SC)[OH:9],Cc1c(ncnc1SC)[O-:9],9.12
286,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,Cc1ccc(cc1)c2cnc(nc2)[OH:14],Cc1ccc(cc1)c2cnc(nc2)[O-:14],8.74
287,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1.61,CCC1=[NH+:7]C[C@@H](S1)C,CCC1=[N:7]C[C@@H](S1)C,5.231
288,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1.61,CC1=[NH+:7]C(CS1)(C)C,CC1=[N:7]C(CS1)(C)C,5.39
289,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CC(C)c1cc(c(=O)c(cc1Br)Br)[OH:12],CC(C)c1cc(c(=O)c(cc1Br)Br)[O-:12],4.28
290,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CC(C)c1c(cc(c(=O)c(c1Br)[OH:12])Br)Br,CC(C)c1c(cc(c(=O)c(c1Br)[O-:12])Br)Br,6
292,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,C[C@H]1CC[C@@H]2CCCC[C@H]2[NH2+:11]1,C[C@H]1CC[C@@H]2CCCC[C@H]2[NH:11]1,10.91
293,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[C@H](CN1c2ccccc2Sc3c1cccc3)[NH+:19](C)C,C[C@H](CN1c2ccccc2Sc3c1cccc3)[N:19](C)C,9.1
294,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,CCOc1ccc(cc1)[NH:11]C(=O)C,CCOc1ccc(cc1)[N-:11]C(=O)C,11.8
295,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,c1cc(c(cc1Br)N(=O)=O)[NH3+:7],c1cc(c(cc1Br)N(=O)=O)[NH2:7],-1.05
296,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,c1cc(c(cc1Br)[NH3+:7])N(=O)=O,c1cc(c(cc1Br)[NH2:7])N(=O)=O,-1.48
