file,delta_band_gap (eV),delta_h_corr (Hartree),delta_scf (Hartree),d_calc_pka (pKa),phenol_5_6_7,carbox_acid,benzoic_acid,thiol_thiophenol,aliphatic_alcohol,sec_amine_neg,heteorcyle_phen,alinine,primary_amine,tert_amine,sec_amine_sec_amine_ring,ring,aromatic,charge,hybridization,CBH_1,CBH_2,CBH_3,CBH_4,CBH_5,CBH_6,CBH_7,CBH_8,CBH_9,CBH_10,CBH_11,CBH_12,CBH_13,CBH_14,CBH_15,CBH_16,CBH_17,CBH_18,CBH_19,CBH_20,CBH_21,CBH_22,CBH_23,CBH_24,CBH_25,CBH_26,CBH_27,CBH_28,CBH_29,CBH_30,CBH_31,CBH_32,CBH_33,CBH_34,CBH_35,CBH_36,CBH_37,CBH_38,CBH_39,CBH_40,CBH_41,CBH_42,CBH_43,CBH_44,CBH_45,CBH_46,CBH_47,CBH_48,CBH_49,CBH_50,CBH_51,CBH_52,CBH_53,CBH_54,CBH_55,CBH_56,CBH_57,CBH_58,CBH_59,CBH_60,CBH_61,CBH_62,CBH_63,CBH_64,CBH_65,CBH_66,CBH_67,CBH_68,CBH_69,CBH_70,CBH_71,CBH_72,CBH_73,CBH_74,CBH_75,CBH_76,CBH_77,CBH_78,CBH_79,CBH_80,CBH_81,bond_length (angstrom),delta_e_extent (au),delta_tpsa,exp_pKa (pKa)
648,0.00142,0.014645,-0.4669,10.46,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.1429,0.25,0,0,0,0,0,0,0,0.3333,0,0,0.5,0,0,0,0,0,0,0,0,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-24.87,4.58,9.27
649,0.00683,0.014248,-0.46591848,9.48,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.1429,0.25,0,0.0909,0,0,0,0,0,0.3333,0,0,0.5,0,0,0.5,0,0,0,0,0,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1111,0,0,0,0.1667,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-17.44,4.58,9.45
650,0.00199,0.015,-0.46624753,9.48,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.1429,0.25,0,0,0,0,0,0,0,0.3333,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-30.93,4.58,9.87
652,-0.00114,0.014867,-0.46536046,9.17,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0.25,0,0,0,0,0,0,0,0,0.2,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.1667,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0.1667,0,0,0,0,0,0,0,0.3333,0,0,0,0,1.03,7.07,1.2,8.18
653,0.00081,0.014179,-0.46662563,10.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.2,0.1429,0.5,0,0,0,0,0,0,0.3333,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,95.68,4.58,9.3
654,0.00925,0.012498,-0.45022497,3.83,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0.25,0,0,0,0,0,0,0.3333,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1.02,81.13,-2.07,5.3
655,-0.02601,0.013439,-0.4529237,3.96,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0.3333,0,0,0,0.1111,0.0833,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3333,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1111,0,0.0769,0,0,0,0,0,1,0,0,0,0,0,0.0769,0,0,0,1.02,-72.47,1.25,5.6
656,-0.02389,0.013276,-0.45001492,2.57,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0.3333,0,0,0,0.1111,0.0833,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0,0,0.0769,0,0.5,0,0,0,0,0,0,0,0.0769,0,0,0,1.02,-547.92,1.25,5.6
657,0.00602,0.014784,-0.45607296,5.51,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0.1429,0,0,0.3333,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,133.27,1.2,7.94
658,0.02376,0.01434,-0.4708049,12.03,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1.03,0.13,1.62,10.66
659,-0.00342,0.012556,-0.44836462,3.26,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0.25,0,0,0,0,0,0,0.3333,0,0,0,0,0.2,0,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.1667,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1.02,126.83,-2.07,5.8
660,0.01329,0.014329,-0.47054693,11.96,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0.1667,0,0,0.2,0,0,0,0,0,0,0.125,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,1.04,-1993.28,1.2,9.14
661,0.01296,0.014462,-0.470907,12.8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0.1429,0,0,0.2,0,0,0,0,0,0,0,0.1111,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.1429,1,0,0,0.25,0,0.1429,0,0,0,0,0,0,0,0.1429,0.1667,0,0,0,0,0.2,0,0,0,0.3333,0,0,0,0,0,0,0,0.1667,0,0,0,0,0.25,0,0,0,0,1.04,2333.24,1.2,8.49
662,-0.00721,0.014575,-0.47412094,13.45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0.1429,0,0,0.2,0,0,0,0,0,0,0.125,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.1111,0,0,0,0.1429,1,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1.04,-18.73,1.2,9.51
663,0.01268,0.014221,-0.46724463,10.24,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.2,0,0.5,0,0,0,0,0,0,0,0.1667,0,0,0,0,0.5,0,0,0,0,0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,100.63,4.58,8.4
664,1.00E-04,0.012962,-0.45133027,3.41,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.2,0,0,0,0,0,0,0,0,0.125,0,0,0.0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0.0833,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0667,0.0625,0,0,0,0.98,131.09,-2.83,2.26
665,0.02291,0.014739,-0.46902865,10.91,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0.1429,0,0,0,0,0,0,0,0,0.2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0.0909,0,0,0,0,0,0,0,0,0,0,0.25,0.2,0,0,0,1.03,51.35,1.2,7.53
666,0.01549,0.015503,-0.472288,11.79,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0.1429,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0.0909,0,0,0,0,0,0,0,0,0.25,0.2,0.5,0,0,1.03,-190.73,1.2,7.53
668,0.01399,0.013041,-0.457979,6.91,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0.3333,0,0,0.1667,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1429,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,326.73,-2.07,7.52
670,-0.00296,0.01485,-0.46989626,10.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0.1429,0,0,0.2,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0,0,0,0,0,0,0,0.5,0,0,1.04,751.84,1.2,9.35
671,0.03343,0.013204,-0.4593085,7.51,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0.3333,0,0,0.1667,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1111,0,0,1.02,-190.45,-2.07,7.52
672,-0.03788,0.013193,-0.44803208,1.72,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.02,-189.49,1.25,2.6
673,0.01867,0.013006,-0.46288255,8.62,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,1.02,-329.41,1.69,8.8
674,-0.03835,0.013121,-0.4493203,2.53,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.02,-104.23,1.25,3.1
675,-0.00308,0.012886,-0.44361898,-0.55,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0.25,0.1429,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0,0,0.1667,0,0,0.2,0.1667,0,0,0.5,0,0,0,0,0,1.02,243.04,-2.07,4.2
676,-0.00053,0.012415,-0.44825017,3.01,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.125,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0.1667,0,0,0,0,0,0,0,0,0.3333,0,0,0,0.98,-40.37,-2.83,3.33
679,-0.0005,0.012398,-0.44861165,2.9,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,0.1667,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0.2,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0.1429,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.25,0,0,0,0,0.5,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.98,14.62,-2.83,4.36
680,-0.00096,0.012422,-0.4524781,4.58,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,0.1667,0,0,0,0,0.1429,0,0,0,0,0,0.1429,0.1,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0.2,0,0.25,0.3333,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,3.86,-2.83,6.13
681,0.0048,0.014288,-0.46378744,8.73,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0.1667,0,0,0,0,0.1,0,0,0,0,0,0.1667,0.5,0,0,0,0,0,0,0,0,0.1111,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.25,0,0.1111,0.125,0,0,0,0,0,0,0.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,2.61,4.58,8.57
682,-0.00011,0.014412,-0.459866,6.87,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0.1667,0,0,0,0,0.1,0,0,0,0,0,0.1667,0.3333,0,0,0,0,0,0,0,0,0.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.25,0,0.1111,0.125,1,0,0,0,0,0,0.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1.03,-0.14,4.58,8.57
683,0.00248,0.01247,-0.44609204,1.43,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,0.1667,0,0,0,0,0.1429,0,0,0,0,0,0.1429,0.1,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0.2,0,0.25,0.3333,0.0833,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0909,0,0,0.97,2.51,-2.83,6.13
684,0.00393,0.012828,-0.45431763,5.22,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0.25,0.125,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,1,0,0.1667,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3333,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0.25,0,0,0.2,0,0,0.25,0,0,0,0,0,0,0,0,0,1.02,-285.5,-2.07,4.81
686,0.00438,0.01253,-0.44298118,0.79,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.1429,0,0,0.25,0,0.25,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,7.94,-2.83,3.5
687,0.07267,0.009679,-0.46767807,13.54,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,4.08,38.8,8.4
688,0.0708,0.010201,-0.46115685,10.05,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,-8.61,38.8,8.4
689,-0.00407,0.011939,-0.4595222,7.57,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,0.1667,0,0,0,0,0,0,0,0,0,0,0.1429,0.1,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0.2,0,0.25,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-48.74,-2.83,5.81
691,-0.00049,0.014753,-0.4590125,6.24,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0.1667,0,0,0,0,0,0,0,0,0,0,0.1667,0.3333,0,0,0,0,1,0,0,0,0.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.25,0,0.1111,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1.03,26.27,1.2,7.39
692,0.00467,0.012238,-0.451111,4.13,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,0.1667,0,0,0,0,0,0,0,0,0,0,0.1429,0.1,0,0,0,0,0.0833,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0.2,0,0.25,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0909,0,0,0.98,-30.28,-2.83,5.81
694,0.0748,0.009832,-0.47120783,14.53,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,-16.61,38.8,8.7
695,-0.00571,0.012137,-0.46055892,7.67,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,0.1667,0,0,0,0,0,0,0,0,0,0,0.1429,0.1667,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.25,0.3333,0,0.125,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,1.01,-12.27,-2.83,6.2
696,0.01762,0.014306,-0.46346644,8.29,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0.1429,0,0,0,0,0,0,0,0,0,0,0.1667,0.5,0,0,0,0,0,0,0,0,0.1111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.1111,0.125,0,0.2,0,0,0,0,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0.0909,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,1.03,-60.47,4.58,8.76
697,0.00386,0.014409,-0.4608615,7.23,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0.1429,0,0,0,0,0,0,0,0,0,0,0.1667,0.3333,0,0,0,0,0,0,0,0,0.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.1111,0.125,1,0.2,0,0,0,0,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0.0909,0,0,0,0.1667,0,0,0,0,0,0,0.5,0,0,1.03,-69.09,4.58,8.76
698,0.00056,0.012786,-0.44554597,1.03,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,0.1667,0,0,0,0,0,0,0,0,0,0,0.1429,0.1667,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.25,0.3333,0.0833,0.125,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1429,0,0,0,0,0,0,0.0909,0,0,0.97,17.02,-2.83,6.2
699,0.06251,0.009793,-0.47383136,15.85,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,-12.55,38.8,10.61
700,0.05631,0.012918,-0.49166417,22.71,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,4,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.97,-22.13,-2.83,14.98
701,-0.00342,0.012941,-0.4429486,-1.32,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0.2,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.1667,1,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0.2,0.1667,0,0,0.5,0,0,0,0,0,1.03,-619.43,-2.07,5.28
702,0.07149,0.009704,-0.46812293,13.33,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,4,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.34,-11.12,38.8,6.53
703,0.06274,0.00976,-0.46302366,10.95,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1.34,-28.59,38.8,7.95
704,0.00939,0.014985,-0.47025737,11.49,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0.1667,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,1.03,60.66,1.2,10.13
705,0.00873,0.014851,-0.47086522,11.5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0.1667,0,0,0,0,0,0,0,0,0.3333,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.3333,0,0,0,0,1.03,-728.14,1.2,6.98
706,0.00021,0.01221,-0.44288895,0.58,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.1667,1,0.3333,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1429,0,0,0.25,0.1667,0,0,0.5,0,0,0,0,0,1.02,8.45,-2.07,4.37
707,-0.00139,0.012471,-0.45173532,4.28,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,0.1667,0,0,0,0,0,0,0,0,0,0,0.1429,0.1667,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0.2,0,0.25,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,2.68,-2.83,5.6
